mode,scenario,shapeGroup,shapeName,Source,ntl_group,total_area_m2_mean,total_cost_ppp2024_mean,dam_area_m2_mean,dam_cost_ppp2024_mean,total_area_res_m2_mean,total_area_nonres_m2_mean,total_cost_res_ppp2024_mean,total_cost_nonres_ppp2024_mean,dam_area_res_m2_mean,dam_area_nonres_m2_mean,dam_cost_res_ppp2024_mean,dam_cost_nonres_ppp2024_mean,total_area_m2_p05,total_cost_ppp2024_p05,dam_area_m2_p05,dam_cost_ppp2024_p05,total_area_res_m2_p05,total_area_nonres_m2_p05,total_cost_res_ppp2024_p05,total_cost_nonres_ppp2024_p05,dam_area_res_m2_p05,dam_area_nonres_m2_p05,dam_cost_res_ppp2024_p05,dam_cost_nonres_ppp2024_p05,total_area_m2_p50,total_cost_ppp2024_p50,dam_area_m2_p50,dam_cost_ppp2024_p50,total_area_res_m2_p50,total_area_nonres_m2_p50,total_cost_res_ppp2024_p50,total_cost_nonres_ppp2024_p50,dam_area_res_m2_p50,dam_area_nonres_m2_p50,dam_cost_res_ppp2024_p50,dam_cost_nonres_ppp2024_p50,total_area_m2_p95,total_cost_ppp2024_p95,dam_area_m2_p95,dam_cost_ppp2024_p95,total_area_res_m2_p95,total_area_nonres_m2_p95,total_cost_res_ppp2024_p95,total_cost_nonres_ppp2024_p95,dam_area_res_m2_p95,dam_area_nonres_m2_p95,dam_cost_res_ppp2024_p95,dam_cost_nonres_ppp2024_p95,prop_damaged_area,prop_damaged_cost,prop_damaged_area_res,prop_damaged_area_nonres,prop_damaged_cost_res,prop_damaged_cost_nonres
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Arkhangelsk,OSM,ACTIVE,174671.99981542557,178256822.03432468,26281.45392821002,26820832.5354646,55315.4107179857,119356.58909743979,56450658.002031796,121806164.03229284,11711.755447384869,14569.698480825147,11952117.733237565,14868714.802227054,174671.9998154256,178256822.03432468,12338.710764417849,12591940.157495119,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,5498.476735861439,6840.234028556407,5611322.879454256,6980617.278040869,174671.9998154256,178256822.03432468,24677.421528835697,25183880.314990237,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,10996.95347172288,13680.468057112814,11222645.758908512,13961234.556081738,174671.9998154256,178256822.03432468,37016.13229325355,37775820.472485356,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,16495.43020758432,20520.70208566922,16833968.63836277,20941851.834122606,0.1504617451908801,0.15046174519088,0.21172680985945952,0.12206865654422147,0.21172680985945955,0.12206865654422144
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Arkhangelsk,OSM,NOT_ACTIVE,174760.06349030705,178346693.05450895,11773.211516849522,12014835.075737035,75554.71101482307,99205.35247548427,77105332.7920664,101241360.26244281,2424.9259500220724,9348.285566827451,2474693.1046548113,9540141.971082222,174760.06349030707,178346693.05450898,2138.298557461774,2182183.2109124055,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,462.5943714552688,1675.704186006505,472088.2719251943,1710094.9389872109,174760.06349030707,178346693.05450898,15481.601331380316,15799332.78516523,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,3055.1373501359653,12426.463981244353,3117838.4371225964,12681494.348042626,174760.06349030707,178346693.05450898,18013.005196616814,18382689.06882423,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,3910.837029365959,14102.168167250858,3991099.7817943892,14391589.28702984,0.06736786014902378,0.06736786014902381,0.0320949669114124,0.09423166526360167,0.032094966911412386,0.09423166526360174
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Chukotka,OSM,ACTIVE,1422538.95976736,4734264617.2561655,171644.92564059535,571240943.9561021,571387.2715480652,851151.6882192956,1901598915.0012028,2832665702.2549744,69878.82796144695,101766.09767914854,232559439.19266164,338681504.7634401,1422538.9597673595,4734264617.2561655,530.2454730743999,1764677.4201860344,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,0.0,530.2454730743999,0.0,1764677.4201860344,1422538.9597673595,4734264617.2561655,71965.33230260602,239503406.25119203,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,40049.22809499478,31916.10420761127,133285378.38398677,106218027.86720534,1422538.9597673595,4734264617.256166,537414.6901836734,1788536851.7051682,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,207330.47136427948,330084.2188193946,690003818.8194687,1098533032.8856974,0.1206609664094303,0.12066096640943062,0.12229678790730417,0.11956282186557673,0.12229678790730407,0.11956282186557665
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Chukotka,OSM,NOT_ACTIVE,940921.3142676519,3131422485.952866,187630.57385999744,624441798.8285706,404271.04519365815,536650.269073991,1345429657.2337816,1785992828.719068,95690.77540019959,91939.79845979754,318462597.50176525,305979201.32680637,940921.3142676519,3131422485.9528666,2715.5577486955317,9037481.102006204,404271.04519365815,536650.269073991,1345429657.2337813,1785992828.719068,1015.14566811987,1700.4120805756625,3378444.0031974474,5659037.098808755,940921.3142676519,3131422485.9528666,88869.55718042495,295761319.73166907,404271.04519365815,536650.269073991,1345429657.2337813,1785992828.719068,49010.83391554719,39858.72326487774,163109948.78237954,132651370.94928928,940921.3142676519,3131422485.9528666,529965.8989027136,1763746986.5414352,404271.04519365815,536650.269073991,1345429657.2337813,1785992828.719068,269103.1390379731,260862.7598647394,895585643.3966458,868161343.1447936,0.1994115459123552,0.19941154591235494,0.23669955228765097,0.17132162929582223,0.23669955228765205,0.17132162929582292
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Kamchatka Krai,OSM,ACTIVE,1286483.514375424,2835701020.340428,246743.38763603545,543878307.2330725,772337.8248180746,514145.68955735303,1702407480.0891645,1133293540.2512727,132855.22479443654,113888.16284159881,292843003.6587323,251035303.57434052,1286483.514375424,2835701020.3404284,175126.80449650707,386019138.7223506,772337.8248180746,514145.6895573531,1702407480.089164,1133293540.251273,94141.43440087757,80985.37009562932,207509041.97671413,178510096.74563664,1286483.514375424,2835701020.3404284,251416.6304264684,554179192.7096833,772337.8248180746,514145.6895573531,1702407480.089164,1133293540.251273,135562.31324690257,115854.3171795656,298810039.69225407,255369153.01742953,1286483.514375424,2835701020.3404284,285323.8524105682,628918389.0560138,772337.8248180746,514145.68955735315,1702407480.089164,1133293540.251273,153735.61557390878,131588.23683665934,338868113.79564863,290050275.2603649,0.19179677382482985,0.19179677382482993,0.17201698599408982,0.22150951598884225,0.17201698599409027,0.2215095159888419
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Kamchatka Krai,OSM,NOT_ACTIVE,189988.67217360015,418778060.90454394,40981.97030745396,90333543.89529717,67223.55391375512,122765.1182598455,148175937.1916182,270602123.7129254,13113.37676399638,27868.593543457606,28904852.2225536,61428691.672743574,189988.67217360015,418778060.90454394,24064.878243100913,53044441.709352024,67223.55391375512,122765.11825984548,148175937.1916182,270602123.7129254,9163.232534584136,14901.64570851679,20197839.737225052,32846601.972127,189988.67217360015,418778060.90454394,43966.727829915515,96912625.44382527,67223.55391375512,122765.11825984548,148175937.1916182,270602123.7129254,14056.850465266814,29909.87736464873,30984481.93211565,65928143.511709675,189988.67217360015,418778060.90454394,56398.097925390306,124314180.51239672,67223.55391375512,122765.11825984548,148175937.1916182,270602123.7129254,15629.548399465075,40768.54952592527,34451064.35377881,89863116.15861791,0.21570744107315573,0.21570744107315534,0.19507116182551534,0.22700742636414642,0.19507116182551568,0.22700742636414653
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Khanty-Mansi,OSM,ACTIVE,54850172.31239849,57755736962.25312,2497457.848808243,2629755067.4691343,20414812.19982852,34435360.1125697,21496241011.453762,36259495950.7989,907649.0656720798,1589808.7831361867,955729735.7686112,1674025331.700509,54850172.312398486,57755736962.25312,1674518.849244391,1763222723.2481058,20414812.19982852,34435360.112569705,21496241011.45376,36259495950.79889,620840.8250584085,1053678.024185995,653728472.9622695,1109494250.285824,54850172.312398486,57755736962.25312,2689138.7483732686,2831589832.051326,20414812.19982852,34435360.112569705,21496241011.45376,36259495950.79889,960619.6853226967,1728519.063050595,1011506354.9894967,1820083477.0618124,54850172.312398486,57755736962.25312,2964011.702688965,3121023563.582325,20414812.19982852,34435360.112569705,21496241011.45376,36259495950.79889,1072537.9768328625,1891473.725856137,1129353266.5527024,1991670297.0295992,0.04553236103952422,0.045532361039524766,0.04446031914414103,0.04616791512965389,0.04446031914414121,0.0461679151296538
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Khanty-Mansi,OSM,NOT_ACTIVE,913692.1614485942,962092950.9672467,81468.46898403158,85784078.09843163,532433.3832950115,381258.77815357974,560637845.5908383,401455105.3764104,49404.50610694366,32063.962877088,52021598.82399659,33762479.274435125,913692.161448594,962092950.9672469,58933.523913372555,62055394.94048267,532433.3832950114,381258.7781535798,560637845.5908382,401455105.3764103,37067.19826930307,21866.325644069544,39030749.821102016,23024645.119380675,913692.161448594,962092950.9672469,84743.97100010482,89233092.47494423,532433.3832950114,381258.7781535798,560637845.5908382,401455105.3764103,50842.16467612481,33901.80632398006,53535414.12598402,35697678.34896028,913692.161448594,962092950.9672468,102684.24065999631,108123707.61480537,532433.3832950114,381258.7781535798,560637845.5908382,401455105.3764103,61625.21309706515,41059.02756293123,64889670.31143445,43234037.30337104,0.08916402309380557,0.0891640230938061,0.09279002342264768,0.08410026133004052,0.09279002342264762,0.08410026133004066
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Komi Republic,OSM,ACTIVE,4303939.91968811,4630606244.826013,1440314.5925829522,1549633561.6627154,1447072.291554827,2856867.6281333,1556904165.7240503,3073702079.1019607,471719.76079960016,968594.8317833573,507522993.1008774,1042110568.5618469,4303939.91968811,4630606244.826014,643149.9517990822,691964627.4653817,1447072.2915548268,2856867.6281332998,1556904165.7240505,3073702079.101961,210099.68343031695,433050.2683687677,226046116.87955314,465918510.58583254,4303939.91968811,4630606244.826014,1286254.2654139437,1383880152.8371472,1447072.2915548268,2856867.6281332998,1556904165.7240505,3073702079.101961,421047.44320592255,865206.8222080262,453004678.5640671,930875474.2730882,4303939.91968811,4630606244.826014,2551474.3366591646,2745129629.435759,1447072.2915548268,2856867.6281332998,1556904165.7240505,3073702079.101961,838557.0931088645,1712917.2435503094,902203047.5449667,1842926581.8908074,0.33465025522180764,0.33465025522180636,0.3259821665804645,0.3390408509813403,0.3259821665804651,0.33904085098134135
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Komi Republic,OSM,NOT_ACTIVE,192804.3906185462,207438122.25260156,53063.28546719323,57090755.363791525,75210.97768359572,117593.41293495047,80919443.44947241,126518678.80312923,18445.76225319901,34617.52321399422,19845783.973310895,37244971.39048062,192804.39061854623,207438122.2526016,26266.738445864532,28260367.325816657,75210.97768359572,117593.41293495048,80919443.44947241,126518678.80312923,10321.33263521363,15945.405810650898,11104715.271910723,17155652.053905923,192804.39061854623,207438122.2526016,50085.7134969803,53887187.55918192,75210.97768359572,117593.41293495048,80919443.44947241,126518678.80312923,18089.266466491335,31996.44703048897,19462230.38125649,34424957.17792541,192804.39061854623,207438122.25260162,88454.70517798373,95168361.5070299,75210.97768359572,117593.41293495048,80919443.44947243,126518678.80312923,29556.221468619282,58898.48370936443,31799520.03511403,63368841.47191584,0.2752182421622144,0.27521824216221435,0.24525358958632734,0.29438318312220185,0.2452535895863269,0.2943831831222018
