mode,scenario,shapeGroup,shapeName,Source,ntl_group,total_area_m2_mean,total_cost_ppp2024_mean,dam_area_m2_mean,dam_cost_ppp2024_mean,total_area_res_m2_mean,total_area_nonres_m2_mean,total_cost_res_ppp2024_mean,total_cost_nonres_ppp2024_mean,dam_area_res_m2_mean,dam_area_nonres_m2_mean,dam_cost_res_ppp2024_mean,dam_cost_nonres_ppp2024_mean,total_area_m2_p05,total_cost_ppp2024_p05,dam_area_m2_p05,dam_cost_ppp2024_p05,total_area_res_m2_p05,total_area_nonres_m2_p05,total_cost_res_ppp2024_p05,total_cost_nonres_ppp2024_p05,dam_area_res_m2_p05,dam_area_nonres_m2_p05,dam_cost_res_ppp2024_p05,dam_cost_nonres_ppp2024_p05,total_area_m2_p50,total_cost_ppp2024_p50,dam_area_m2_p50,dam_cost_ppp2024_p50,total_area_res_m2_p50,total_area_nonres_m2_p50,total_cost_res_ppp2024_p50,total_cost_nonres_ppp2024_p50,dam_area_res_m2_p50,dam_area_nonres_m2_p50,dam_cost_res_ppp2024_p50,dam_cost_nonres_ppp2024_p50,total_area_m2_p95,total_cost_ppp2024_p95,dam_area_m2_p95,dam_cost_ppp2024_p95,total_area_res_m2_p95,total_area_nonres_m2_p95,total_cost_res_ppp2024_p95,total_cost_nonres_ppp2024_p95,dam_area_res_m2_p95,dam_area_nonres_m2_p95,dam_cost_res_ppp2024_p95,dam_cost_nonres_ppp2024_p95,prop_damaged_area,prop_damaged_cost,prop_damaged_area_res,prop_damaged_area_nonres,prop_damaged_cost_res,prop_damaged_cost_nonres
B4_ADD_FLOORAREA,SSP245,CAN,Newfoundland and Labrador,HABITAT,ACTIVE,440083.5096310755,2945752977.0298853,0.0,0.0,213197.87834712563,226885.63128395117,2055372293.2349472,890380683.7949221,0.0,0.0,0.0,0.0,440083.5096310755,2945752977.029886,0.0,0.0,213197.87834712563,226885.63128395114,2055372293.234947,890380683.794922,0.0,0.0,0.0,0.0,440083.5096310755,2945752977.029886,0.0,0.0,213197.87834712563,226885.63128395114,2055372293.234947,890380683.794922,0.0,0.0,0.0,0.0,440083.5096310755,2945752977.029886,0.0,0.0,213197.87834712563,226885.63128395117,2055372293.234947,890380683.794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Newfoundland and Labrador,HABITAT,NOT_ACTIVE,16968.84176505164,101732588.23679942,0.0,0.0,6147.444698589244,10821.397066462403,59265540.56556727,42467047.67123211,0.0,0.0,0.0,0.0,16968.841765051635,101732588.23679942,0.0,0.0,6147.444698589245,10821.397066462401,59265540.565567285,42467047.67123212,0.0,0.0,0.0,0.0,16968.841765051635,101732588.23679942,0.0,0.0,6147.444698589245,10821.397066462401,59265540.565567285,42467047.67123212,0.0,0.0,0.0,0.0,16968.841765051635,101732588.23679942,0.0,0.0,6147.444698589245,10821.397066462401,59265540.565567285,42467047.67123212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Newfoundland and Labrador,OSM,ACTIVE,2184150.496346542,14545617007.907543,0.0,0.0,1045117.5497328385,1139032.946613705,10075642738.7939,4469974269.113586,0.0,0.0,0.0,0.0,2184150.496346542,14545617007.907541,0.0,0.0,1045117.5497328388,1139032.946613705,10075642738.7939,4469974269.113586,0.0,0.0,0.0,0.0,2184150.496346542,14545617007.907541,0.0,0.0,1045117.5497328388,1139032.946613705,10075642738.7939,4469974269.113586,0.0,0.0,0.0,0.0,2184150.496346542,14545617007.907541,0.0,0.0,1045117.5497328388,1139032.946613705,10075642738.7939,4469974269.113586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Newfoundland and Labrador,OSM,NOT_ACTIVE,285920.7552436462,2441456050.2941375,0.0,0.0,230812.89610449504,55107.859139150925,2225193023.741421,216263026.5527182,0.0,0.0,0.0,0.0,285920.7552436462,2441456050.2941375,0.0,0.0,230812.896104495,55107.85913915091,2225193023.7414217,216263026.55271822,0.0,0.0,0.0,0.0,285920.7552436462,2441456050.2941375,0.0,0.0,230812.896104495,55107.85913915091,2225193023.7414217,216263026.55271822,0.0,0.0,0.0,0.0,285920.7552436462,2441456050.2941375,0.0,0.0,230812.896104495,55107.85913915091,2225193023.7414217,216263026.55271822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Northwest Territories,HABITAT,ACTIVE,252967.17219310493,1979084014.5956047,0.0,0.0,187200.2871911016,65766.88500200343,1555247100.0277176,423836914.5678882,0.0,0.0,0.0,0.0,252967.1721931049,1979084014.5956044,0.0,0.0,187200.28719110158,65766.88500200344,1555247100.0277176,423836914.56788814,0.0,0.0,0.0,0.0,252967.1721931049,1979084014.5956044,0.0,0.0,187200.28719110158,65766.88500200344,1555247100.0277176,423836914.56788814,0.0,0.0,0.0,0.0,252967.1721931049,1979084014.5956044,0.0,0.0,187200.28719110158,65766.88500200344,1555247100.0277176,423836914.56788814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Northwest Territories,HABITAT,NOT_ACTIVE,45524.88017133,353283495.4351122,0.0,0.0,32143.904088591808,13380.976082738198,267049342.53822953,86234152.89688267,0.0,0.0,0.0,0.0,45524.88017133,353283495.43511224,0.0,0.0,32143.904088591808,13380.976082738194,267049342.53822955,86234152.89688267,0.0,0.0,0.0,0.0,45524.88017133,353283495.43511224,0.0,0.0,32143.904088591808,13380.976082738194,267049342.53822955,86234152.89688267,0.0,0.0,0.0,0.0,45524.88017133,353283495.43511224,0.0,0.0,32143.904088591808,13380.976082738194,267049342.53822955,86234152.89688267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Northwest Territories,OSM,ACTIVE,4323485.237380558,33597813421.850456,0.0,0.0,3077693.872576926,1245791.3648036083,25569268839.913815,8028544581.936592,0.0,0.0,0.0,0.0,4323485.237380558,33597813421.850452,0.0,0.0,3077693.872576926,1245791.364803608,25569268839.91381,8028544581.93659,0.0,0.0,0.0,0.0,4323485.237380558,33597813421.850452,0.0,0.0,3077693.872576926,1245791.364803608,25569268839.91381,8028544581.93659,0.0,0.0,0.0,0.0,4323485.237380558,33597813421.850452,0.0,0.0,3077693.872576926,1245791.364803608,25569268839.91381,8028544581.93659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Northwest Territories,OSM,NOT_ACTIVE,166936.04175650256,1278119349.108647,0.0,0.0,108562.12865452304,58373.913101979546,901926691.9736242,376192657.13502115,0.0,0.0,0.0,0.0,166936.04175650253,1278119349.108647,0.0,0.0,108562.12865452303,58373.91310197954,901926691.9736243,376192657.1350211,0.0,0.0,0.0,0.0,166936.04175650253,1278119349.108647,0.0,0.0,108562.12865452303,58373.91310197954,901926691.9736243,376192657.1350211,0.0,0.0,0.0,0.0,166936.04175650253,1278119349.108647,0.0,0.0,108562.12865452303,58373.91310197954,901926691.9736243,376192657.1350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Nunavut,HABITAT,ACTIVE,145202.47571253453,762694350.7970276,0.0,0.0,101823.94656532543,43378.52914720911,552817018.6508635,209877332.14616495,0.0,0.0,0.0,0.0,145202.47571253453,762694350.7970276,0.0,0.0,101823.94656532543,43378.52914720911,552817018.6508635,209877332.14616498,0.0,0.0,0.0,0.0,145202.47571253453,762694350.7970276,0.0,0.0,101823.94656532543,43378.52914720911,552817018.6508635,209877332.14616498,0.0,0.0,0.0,0.0,145202.47571253453,762694350.7970276,0.0,0.0,101823.94656532543,43378.52914720911,552817018.6508635,209877332.14616498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_ADD_FLOORAREA,SSP245,CAN,Nunavut,HABITAT,NOT_ACTIVE,46894.110637064856,239601687.88716593,0.0,0.0,21519.163790051072,25374.94684701375,116830670.6973263,122771017.18984006,0.0,0.0,0.0,0.0,46894.110637064856,239601687.88716596,0.0,0.0,21519.163790051072,25374.94684701375,116830670.6973263,122771017.18984005,0.0,0.0,0.0,0.0,46894.110637064856,239601687.88716596,0.0,0.0,21519.163790051072,25374.94684701375,116830670.6973263,122771017.18984005,0.0,0.0,0.0,0.0,46894.110637064856,239601687.88716596,0.0,0.0,21519.163790051072,25374.94684701375,116830670.6973263,122771017.18984005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
