mode,scenario,shapeGroup,shapeName,Source,ntl_group,total_area_m2_mean,total_cost_usd2024_mean,total_area_res_m2_mean,total_area_nonres_m2_mean,total_cost_res_usd2024_mean,total_cost_nonres_usd2024_mean,dam_area_m2_mean,dam_cost_usd2024_mean,dam_area_res_m2_mean,dam_area_nonres_m2_mean,dam_cost_res_usd2024_mean,dam_cost_nonres_usd2024_mean,total_area_m2_p05,total_cost_usd2024_p05,total_area_res_m2_p05,total_area_nonres_m2_p05,total_cost_res_usd2024_p05,total_cost_nonres_usd2024_p05,dam_area_m2_p05,dam_cost_usd2024_p05,dam_area_res_m2_p05,dam_area_nonres_m2_p05,dam_cost_res_usd2024_p05,dam_cost_nonres_usd2024_p05,total_area_m2_p50,total_cost_usd2024_p50,total_area_res_m2_p50,total_area_nonres_m2_p50,total_cost_res_usd2024_p50,total_cost_nonres_usd2024_p50,dam_area_m2_p50,dam_cost_usd2024_p50,dam_area_res_m2_p50,dam_area_nonres_m2_p50,dam_cost_res_usd2024_p50,dam_cost_nonres_usd2024_p50,total_area_m2_p95,total_cost_usd2024_p95,total_area_res_m2_p95,total_area_nonres_m2_p95,total_cost_res_usd2024_p95,total_cost_nonres_usd2024_p95,dam_area_m2_p95,dam_cost_usd2024_p95,dam_area_res_m2_p95,dam_area_nonres_m2_p95,dam_cost_res_usd2024_p95,dam_cost_nonres_usd2024_p95,prop_damaged_area,prop_damaged_cost,prop_damaged_area_res,prop_damaged_area_nonres,prop_damaged_cost_res,prop_damaged_cost_nonres
TYPE_ONLY,SSP585,CAN,Quebec,HABITAT,ACTIVE,69664.09831718134,435535528.72268975,47662.588991311764,21570.96261763825,342373213.00397205,91339225.86748038,0.0,0.0,0.0,0.0,0.0,0.0,68639.24852512137,417335211.7951576,42446.328615680875,16164.077355650097,304903409.9054541,68444526.03704885,0.0,0.0,0.0,0.0,0.0,0.0,69788.42288873618,435568846.4080981,47670.37244587166,21258.06106481598,342429123.6542815,90014287.98157686,0.0,0.0,0.0,0.0,0.0,0.0,70054.79826246298,449641711.68851984,51944.66043882639,25465.412653183685,373132485.4401671,107829730.15009585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Quebec,HABITAT,NOT_ACTIVE,24076.051440273663,135666631.07706496,11432.144947757743,12425.635529920759,82120176.01487035,52614616.711003475,0.0,0.0,0.0,0.0,0.0,0.0,23874.041619029478,127393728.44203621,8633.094801527546,8364.823529550917,62013844.98659246,35419675.943554044,0.0,0.0,0.0,0.0,0.0,0.0,24110.16648276656,134811937.8554648,11133.508033911825,12745.229393506012,79974986.63513152,53967892.25133586,0.0,0.0,0.0,0.0,0.0,0.0,24110.16648276656,145905145.75732967,14890.872896527871,14402.744029715188,106965150.36032443,60986406.27961433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Quebec,OSM,ACTIVE,3020500.24532004,17381138448.86516,1556606.4511739598,1448646.6832592082,11181523357.203411,6134091878.5049715,0.0,0.0,0.0,0.0,0.0,0.0,3009974.6306771017,16804065745.683619,1369833.387334728,1266622.1099148872,9839882138.744034,5363334267.320109,0.0,0.0,0.0,0.0,0.0,0.0,3021049.7663304475,17384226750.0916,1554569.9154569302,1429640.3064992197,11166894372.677116,6053612032.9563265,0.0,0.0,0.0,0.0,0.0,0.0,3028141.7465772955,17923115597.206146,1731394.7763359176,1622613.5069794212,12437074970.066732,6870730075.273981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Quebec,OSM,NOT_ACTIVE,292706.94084099215,1619091702.3355367,128747.63674757138,160663.980063813,924828948.5065408,680309164.8685863,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1562366821.8117833,109511.75033914391,119977.370007803,786652395.9102626,508027402.03945565,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1605035937.0738757,123981.20795194602,165840.08227364425,890590406.7938695,702226646.1250954,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1740866696.8484323,170042.56659508415,180380.1024715358,1221461550.9705782,763794329.1494498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Yukon,HABITAT,ACTIVE,1133476.3859479162,8424689271.268628,974835.2535049361,155134.94381608025,7766131183.621366,644003042.2973877,0.0,0.0,0.0,0.0,0.0,0.0,1111717.9434239205,8076768382.06034,904328.7989017139,106710.11377302534,7204433836.534296,442979745.39637923,0.0,0.0,0.0,0.0,0.0,0.0,1131139.4456106415,8408030054.271569,972138.9314381967,154897.6193634754,7744650640.310789,643017850.5299509,0.0,0.0,0.0,0.0,0.0,0.0,1154726.3454143417,8786917603.88578,1045704.2791648663,205612.42153879907,8330716992.507135,853547381.0600923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Yukon,HABITAT,NOT_ACTIVE,251256.21067335719,1741850931.125334,183160.74615125306,68095.46452210401,1459170026.100614,282680905.0247208,0.0,0.0,0.0,0.0,0.0,0.0,225727.05986672052,1511174101.4197333,150450.30487146095,55520.64993059936,1198578734.2493513,230479778.35363752,0.0,0.0,0.0,0.0,0.0,0.0,255704.68586941707,1769306329.900285,185918.0361610387,67594.58855637275,1481136277.1674428,280601646.55586815,0.0,0.0,0.0,0.0,0.0,0.0,259338.07243362372,1836627705.6036239,199537.57554729324,78805.46041098495,1589637820.5347528,327140713.79358774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Yukon,OSM,ACTIVE,2651624.584923984,17352416517.612072,1661719.4265749191,977182.5026666429,13238268733.874342,4056523237.879708,0.0,0.0,0.0,0.0,0.0,0.0,2606653.038448397,16552821051.600931,1489721.0620204166,833781.1191815508,11868025036.084435,3461229070.348121,0.0,0.0,0.0,0.0,0.0,0.0,2647519.314481239,17296787476.10655,1653949.8078706292,967469.7933712768,13176371220.538324,4016203409.340107,0.0,0.0,0.0,0.0,0.0,0.0,2690480.3556324444,18051768040.19874,1801611.9606385413,1105592.0586624683,14352737837.490734,4589582667.864799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,CAN,Yukon,OSM,NOT_ACTIVE,422861.25830853346,2920507728.151584,305164.8247464105,116593.99067449184,2431128801.5964665,484010132.4752792,0.0,0.0,0.0,0.0,0.0,0.0,415603.61486500676,2783537217.418355,277289.63299861015,95317.76030931802,2209058051.586483,395687303.67381805,0.0,0.0,0.0,0.0,0.0,0.0,422593.514048151,2921957271.1269665,304819.43814117205,115295.14473157028,2428377241.601375,478618305.7330803,0.0,0.0,0.0,0.0,0.0,0.0,429690.418058367,3032916671.340868,328393.04299301177,136031.72209674533,2616178931.2633,564700903.1254514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,RUS,Arkhangelsk,HABITAT,ACTIVE,16186.329537524072,19043286.83086693,7146.426497695506,8906.404587451505,7062692.179710435,11803668.987524964,0.0,0.0,0.0,0.0,0.0,0.0,12830.328583703797,16256189.811584808,2285.36800778638,6565.21933340822,2258590.4663761933,8700893.282035828,0.0,0.0,0.0,0.0,0.0,0.0,16544.720936273796,19340198.874412198,7372.660116108799,9055.882607099596,7286275.030254047,12001772.391374677,0.0,0.0,0.0,0.0,0.0,0.0,16544.720936273796,19583630.632613372,8839.13735708188,10038.062210791179,8735569.631532572,13303456.231855944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP585,RUS,Arkhangelsk,HABITAT,NOT_ACTIVE,823.129440581592,904419.2444118339,547.8852551242041,266.03162911672274,541465.7112883168,352572.0462699449,0.0,0.0,0.0,0.0,0.0,0.0,778.5550262641001,843420.7745544708,359.01188803309003,77.4595574109,354805.3638908942,102657.24699803593,0.0,0.0,0.0,0.0,0.0,0.0,827.0054766092001,901073.5796630892,578.4785762683,248.5269003409,571700.5720352164,329373.00762787304,0.0,0.0,0.0,0.0,0.0,0.0,827.0054766092001,955288.6768653248,645.2249931873798,409.3938799719,637664.924561628,542570.2141934212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
