mode,scenario,hazard_map,draw,shapeGroup,shapeName,dam_cost_usd2024,dam_area_m2
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,USA,Alaska,9480657389.989265,2469630.3314384124
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Magadan,1333146013.2675073,749563.9580665284
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Sakha Republic,829608662.8627213,507679.321709253
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Khanty-Mansi,6160319884.586459,5399948.5890323315
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Chukotka,1001909559.2525702,296164.4210715304
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Nenets,5554342127.017613,3231505.2321789362
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Krasnoyarsk Krai,4327257096.937425,3772425.4947465234
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Yamalo-Nenets,43286594869.38851,28279476.26642658
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Kamchatka Krai,1351985928.2852378,588660.4982468827
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Komi Republic,7574363261.639935,6492130.858727523
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,Arkhangelsk,126125093.11609192,110392.455787358
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,Northwest Territories,930336612.2376252,119546.80154147882
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,USA,Alaska,9478655954.784855,2469063.285532962
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Magadan,1332134763.3759081,748885.4465560167
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Sakha Republic,814349072.4658284,496720.7287165761
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Khanty-Mansi,6189448152.972176,5428501.147920003
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Chukotka,989054248.2645053,292281.7860892875
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Nenets,5600689107.187378,3260415.836198859
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Krasnoyarsk Krai,4313801330.351793,3759452.852365034
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Yamalo-Nenets,43186045968.09322,28209939.90107018
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Kamchatka Krai,1346454223.3971634,586070.7082633446
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Komi Republic,7630705295.79432,6547113.853526817
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,Arkhangelsk,128273822.9877056,112566.66070811094
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,Northwest Territories,935987509.6592023,120226.96211780382
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,USA,Alaska,9425933163.06978,2454125.88306316
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Magadan,1332827819.0198753,749350.4614210499
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Sakha Republic,825297421.1626375,504583.2266073888
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Khanty-Mansi,6178437713.280554,5417708.325514271
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Chukotka,990941471.8459182,292851.77621269325
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Nenets,5582784034.826449,3249246.900162918
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Krasnoyarsk Krai,4300245063.223041,3746383.3178743823
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Yamalo-Nenets,43211187742.68279,28227327.138534192
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Kamchatka Krai,1350083944.5604687,587770.0425015159
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Komi Republic,7627715377.965278,6544196.056203506
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,Arkhangelsk,127277751.35899194,111558.77978962896
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,Northwest Territories,941289278.8833225,120865.10047742983
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,USA,Alaska,9495458087.433416,2473823.65973846
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,5,RUS,Magadan,1332452971.4508169,749098.9524790897
