mode,scenario,hazard_map,draw,shapeGroup,dam_cost_usd2024,dam_area_m2
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,68,RUS,9077245917.83305,6240462.909116446
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,68,CAN,230342903.9501522,29352.09191731829
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,68,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,69,RUS,13674781726.75642,9401196.015680872
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,69,CAN,347009320.0446746,44218.63788051244
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,69,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,70,RUS,13486768002.789993,9271939.556019224
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,70,CAN,342238310.472727,43610.67857682777
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,70,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,71,RUS,10645332109.101465,7318497.348580554
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,71,CAN,270134436.55932194,34422.6397946173
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,71,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,RUS,11630563709.555372,7995828.481302497
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,CAN,295135533.80470586,37608.4748769914
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,RUS,10226544562.248846,7030587.53798482
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,CAN,259507343.21477646,33068.45255761638
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,RUS,9396942627.996878,6460249.337731812
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,CAN,238455482.2882315,30385.860012545956
DETECTION_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,RUS,14221949031.017178,10047163.076301256
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,RUS,15125949957.96019,10685798.801567426
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,RUS,14567073237.54426,10290977.70234112
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,RUS,17463618691.18731,12337255.921113875
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,RUS,18471907469.829346,13049566.291860508
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,RUS,15737018196.588175,11117490.845383124
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,RUS,14889064179.432877,10518449.724297533
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,RUS,15884291340.252523,11221532.653431317
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,RUS,14875659329.232525,10508979.804550001
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,RUS,16995306329.360895,12006414.44083199
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,RUS,16262780589.63742,11488918.17161206
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,RUS,17270424406.8681,12200772.906322626
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,RUS,17292774319.790806,12216562.107886046
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,RUS,15893407939.813059,11227973.118256774
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,RUS,16433230986.467472,11609333.659646545
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,RUS,15717816011.630365,11103925.371110253
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,RUS,12719122635.030632,8985484.269625764
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,RUS,15122417072.054731,10683302.97763036
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,RUS,15876212839.336176,11215825.558296781
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,RUS,15580786860.901527,11007120.480262917
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,RUS,16426532241.867008,11604601.299879134
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,RUS,17563474274.811543,12407799.36987483
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,RUS,19288497776.330135,13626450.371394524
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,RUS,17552015715.219746,12399704.41632226
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,RUS,15045747036.715942,10629139.068982037
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,RUS,16814151036.144665,11878436.428176424
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,RUS,15852183809.891088,11198850.13693419
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,RUS,15357501306.8068,10849379.345789906
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,RUS,13193317308.482012,9320481.336742964
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,RUS,13199742556.54386,9325020.483588614
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,RUS,15814204915.4363,11172019.76753742
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,RUS,16914570688.802338,11949378.366170738
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,RUS,19415944702.828564,13716485.85466852
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,RUS,20140799763.237587,14228563.136251178
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,RUS,17456287440.251728,12332076.72425833
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,RUS,17310013228.350166,12228740.616272815
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,RUS,19568888201.243984,13824533.511616694
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,RUS,14778220881.828878,10440143.953090427
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,RUS,17599200356.315723,12433038.228920832
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,RUS,16138668237.161964,11401238.413908932
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,RUS,17142515367.69335,12110410.961365648
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,RUS,17399456482.588295,12291928.225752223
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,RUS,17440281105.11726,12320768.973190067
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,RUS,18684247112.600475,13199574.635571422
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,RUS,19750381297.051266,13952750.166508688
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,RUS,17811057688.81357,12582705.842261152
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,RUS,15171614769.461132,10718058.923369002
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,RUS,16407502826.070328,11591157.879196083
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,RUS,19083269711.895584,13481466.03579392
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,RUS,15210702420.73293,10745672.579257147
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,RUS,14997908112.585514,10595343.035043145
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,RUS,15668328378.680584,11068964.599037165
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,RUS,15880307921.990751,11218718.548782917
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,RUS,14189833928.591805,10024475.21048343
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,RUS,17130353481.527119,12101819.139431631
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,RUS,19256674060.591915,13603968.357078722
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,RUS,20075392132.650394,14182355.606642408
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,CAN,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,USA,0.0,0.0
DETECTION_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,57,RUS,14701117347.641289,10385673.797132658
