mode,scenario,hazard_map,draw,shapeGroup,dam_cost_usd2024,dam_area_m2
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,71,CAN,216714652.01559672,27734.78264420041
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,71,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,RUS,8320145276.710873,5735989.951309156
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,CAN,208421804.8750447,26986.355668145923
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,72,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,RUS,8405170962.155468,5727857.911881304
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,CAN,213893740.38223442,27696.13332966073
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,73,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,RUS,8366461624.867241,5750391.896589404
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,CAN,206091378.18818712,26730.166670000464
TYPE_ONLY,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,74,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,RUS,12318275187.355045,8659857.53827814
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,RUS,12277918472.766851,8619815.92377461
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,RUS,12349260995.634684,8810626.273830226
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,RUS,12271215038.173521,8592032.661662413
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,RUS,12207143961.249964,8660115.74677624
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,4,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,RUS,12416570108.676414,8892929.49203245
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,5,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,RUS,12262065562.8442,8589817.609621318
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,6,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,RUS,12289072428.551815,8796428.959683256
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,7,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,RUS,12259516294.987038,8704711.567665275
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,8,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,RUS,12365862906.519913,8746713.981979245
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,9,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,RUS,12292122620.124157,8558929.549001954
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,10,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,RUS,12341351971.79011,8649625.128949221
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,11,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,RUS,12319108373.653933,8806502.410248758
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,12,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,RUS,12316162925.808075,8730021.217170175
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,13,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,RUS,12353941904.104534,8804767.778559044
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,14,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,RUS,12151748117.073555,8614423.1205264
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,15,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,RUS,12372973000.413303,8809771.547089322
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,16,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,RUS,12302999630.525341,8666967.661032261
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,17,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,RUS,12194530309.966208,8670643.213718219
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,18,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,RUS,12438561998.125134,8748947.832289267
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,19,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,RUS,12306920548.341093,8787933.065362304
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,20,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,RUS,12389750277.746851,8804263.550149718
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,21,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,RUS,12409051272.279451,8696823.217412509
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,22,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,RUS,12382159728.298943,8801922.85258283
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,23,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,RUS,12175032058.341358,8623223.996522464
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,24,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,RUS,12285133524.876068,8585975.298293335
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,25,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,RUS,12569828730.588175,8880587.591409424
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,26,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,RUS,12328595857.777264,8757791.010728398
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,27,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,RUS,12341029496.737535,8772415.825277628
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,28,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,RUS,12250245895.747736,8761750.515292305
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,29,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,RUS,12520547365.36135,8870342.42892188
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,30,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,RUS,12424303311.001335,8695363.83098084
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,31,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,RUS,12421038956.63,8764270.369565845
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,32,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,RUS,12252407938.200277,8744554.660592202
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,33,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,RUS,12197618618.98093,8619536.180422701
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,34,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,RUS,12293851782.989552,8592303.613468332
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,35,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,RUS,12537605863.99954,8829365.80571999
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,36,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,RUS,12273477425.396524,8717819.108978067
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,37,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,RUS,12315219579.647078,8613747.914056048
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,38,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,RUS,12287243861.571577,8749869.80087604
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,39,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,RUS,12451824519.416643,8892762.469736729
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,40,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,RUS,12424125833.657524,8813661.131109329
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,41,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,RUS,12495742834.554062,8813815.437571766
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,42,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,RUS,12359430719.17307,8604415.342333134
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,43,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,RUS,12378243327.589993,8784974.505840413
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,44,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,RUS,12351631510.232471,8647387.710250212
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,45,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,RUS,12495947641.82268,8820946.703117818
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,46,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,RUS,12357335190.7384,8685707.273364639
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,47,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,RUS,12452846329.599346,8798389.73268336
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,48,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,RUS,12251446165.294691,8684144.354764938
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,49,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,RUS,12237861093.633688,8630392.14761898
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,50,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,RUS,12123684496.466345,8631354.435618235
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,51,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,RUS,12401858566.285294,8722619.026497351
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,52,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,RUS,12389987213.448227,8828976.497642964
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,53,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,RUS,12392827870.024487,8672128.057664381
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,54,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,RUS,12244187012.781301,8711095.140241828
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,55,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,RUS,12445522976.150858,8775915.849973276
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,56,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,57,RUS,12537083654.715235,8851763.94763731
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,57,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,57,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,58,RUS,12517076741.164122,8883264.882256135
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,58,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,58,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,59,RUS,12281529158.865866,8766614.815982435
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,59,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,59,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,60,RUS,12245857505.873646,8578596.948221112
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,60,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,60,USA,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,61,RUS,12356028927.522566,8805909.348534798
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,61,CAN,0.0,0.0
TYPE_ONLY,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,61,USA,0.0,0.0
